date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:25:21	326802/326802	---MCZ	200	added ('OK')	text/html	etag:W/%2282b9fe817916df44015615c1972d1ae4%22	https://weaboohere.wixsite.com/dlsdedi	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi.html	(from )
18:25:22	323143/323143	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Sep%202021%2023:25:22%20GMT	https://weaboohere.wixsite.com/dlsdedi/about	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/about.html	(from )
18:25:23	331254/331254	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Sep%202021%2023:25:22%20GMT	https://weaboohere.wixsite.com/dlsdedi/blank	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/blank.html	(from )
18:25:23	201/201	---M--	200	added ('OK')	text/plain	etag:W/%22c9-fPhna5f2Wf3Q8vo5B48mI7Y0z7w%22	https://weaboohere.wixsite.com/robots.txt		(from )
18:25:23	137771/137771	---M-Z	200	added ('OK')	application/javascript	etag:W/%2218eb21e8d1074fd7a594d3748ba0cb33%22	https://static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	C:/My%20Web%20Sites/Afrocan/static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:23	553103/553103	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Sep%202021%2023:25:22%20GMT	https://weaboohere.wixsite.com/dlsdedi/plans-pricing	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/dlsdedi/plans-pricing.html	(from )
18:25:23	1171/1171	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c187011c9a45c15a6fcbf5d62a5d755f%22	https://static.parastorage.com/unpkg/focus-within-polyfill@5.0.9/dist/focus-within-polyfill.js	C:/My%20Web%20Sites/Afrocan/static.parastorage.com/unpkg/focus-within-polyfill@5.0.9/dist/focus-within-polyfill.js	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:24	37648/37648	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2009%20Jun%202021%2013:28:31%20GMT	https://polyfill.io/v3/polyfill.min.js?features=fetch	C:/My%20Web%20Sites/Afrocan/polyfill.io/v3/polyfill.mind82c.js	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:24%20GMT	https://weaboohere.wixsite.com/47b73115.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/47b73115.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:24%20GMT	https://weaboohere.wixsite.com/1a3ca2ee.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/1a3ca2ee.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:24%20GMT	https://weaboohere.wixsite.com/16e44c05.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/16e44c05.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:25%20GMT	https://weaboohere.wixsite.com/6ac53ab7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/6ac53ab7.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:25%20GMT	https://weaboohere.wixsite.com/02595569.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/02595569.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:25%20GMT	https://weaboohere.wixsite.com/e5861f41.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/e5861f41.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:25%20GMT	https://weaboohere.wixsite.com/c53e42d7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/c53e42d7.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:25%20GMT	https://weaboohere.wixsite.com/da6c52cb.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/da6c52cb.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:26%20GMT	https://weaboohere.wixsite.com/3d2759f7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/3d2759f7.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:26%20GMT	https://weaboohere.wixsite.com/960c3a88.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/960c3a88.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:26%20GMT	https://weaboohere.wixsite.com/390543ac.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/390543ac.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:26%20GMT	https://weaboohere.wixsite.com/9c32533d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/9c32533d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:27%20GMT	https://weaboohere.wixsite.com/f36661fb.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/f36661fb.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:27%20GMT	https://weaboohere.wixsite.com/aa613bd1.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/aa613bd1.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:27%20GMT	https://weaboohere.wixsite.com/395efea1.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/395efea1.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:27%20GMT	https://weaboohere.wixsite.com/6daaad8b.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/6daaad8b.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:27%20GMT	https://weaboohere.wixsite.com/bf91693c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/bf91693c.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:28%20GMT	https://weaboohere.wixsite.com/b4ae8803.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/b4ae8803.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:28%20GMT	https://weaboohere.wixsite.com/62ccedec.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/62ccedec.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:28%20GMT	https://weaboohere.wixsite.com/ae08c227.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/ae08c227.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:28%20GMT	https://weaboohere.wixsite.com/11f27093.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/11f27093.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:28%20GMT	https://weaboohere.wixsite.com/9b155e90.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/9b155e90.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:29%20GMT	https://weaboohere.wixsite.com/4ec2545d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/4ec2545d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:29%20GMT	https://weaboohere.wixsite.com/1bbe301d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/1bbe301d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:29%20GMT	https://weaboohere.wixsite.com/e78a13b3.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/e78a13b3.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:29%20GMT	https://weaboohere.wixsite.com/b604fd33.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/b604fd33.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:30%20GMT	https://weaboohere.wixsite.com/48c6d58d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/48c6d58d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:30%20GMT	https://weaboohere.wixsite.com/439c90c8.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/439c90c8.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:30%20GMT	https://weaboohere.wixsite.com/cd69f57c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/cd69f57c.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:30%20GMT	https://weaboohere.wixsite.com/bc223d50.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/bc223d50.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:30%20GMT	https://weaboohere.wixsite.com/bc2466c0.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/bc2466c0.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:31%20GMT	https://weaboohere.wixsite.com/5d7b6bbf.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/5d7b6bbf.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:31%20GMT	https://weaboohere.wixsite.com/3fdab364.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/3fdab364.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:31%20GMT	https://weaboohere.wixsite.com/20d93486.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/20d93486.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:31%20GMT	https://weaboohere.wixsite.com/9692b4a8.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/9692b4a8.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:32%20GMT	https://weaboohere.wixsite.com/914012ea.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/914012ea.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:32%20GMT	https://weaboohere.wixsite.com/ffa0eb8f.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/ffa0eb8f.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:32%20GMT	https://weaboohere.wixsite.com/fe8be6d6.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/fe8be6d6.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:32%20GMT	https://weaboohere.wixsite.com/a28cca36.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/a28cca36.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:33%20GMT	https://weaboohere.wixsite.com/02b07b80.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/02b07b80.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:33%20GMT	https://weaboohere.wixsite.com/265e9a4a.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/265e9a4a.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:33%20GMT	https://weaboohere.wixsite.com/ff342417.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/ff342417.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:33%20GMT	https://weaboohere.wixsite.com/2a1582d7.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/2a1582d7.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:33%20GMT	https://weaboohere.wixsite.com/eb321d93.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/eb321d93.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:34%20GMT	https://weaboohere.wixsite.com/06cfef68.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/06cfef68.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:34%20GMT	https://weaboohere.wixsite.com/49a18e23.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/49a18e23.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:34%20GMT	https://weaboohere.wixsite.com/2467b183.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/2467b183.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:34%20GMT	https://weaboohere.wixsite.com/f9fd7cbe.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/f9fd7cbe.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:34%20GMT	https://weaboohere.wixsite.com/e142d0f4.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/e142d0f4.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:35%20GMT	https://weaboohere.wixsite.com/96a73741.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/96a73741.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:35%20GMT	https://weaboohere.wixsite.com/4c758e80.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/4c758e80.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:35%20GMT	https://weaboohere.wixsite.com/44b62fdc.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/44b62fdc.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:35%20GMT	https://weaboohere.wixsite.com/7f8c7c3e.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/7f8c7c3e.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:35%20GMT	https://weaboohere.wixsite.com/fbbc0ea4.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/fbbc0ea4.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:36%20GMT	https://weaboohere.wixsite.com/5d29307d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/5d29307d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:36%20GMT	https://weaboohere.wixsite.com/85af43ab.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/85af43ab.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:36%20GMT	https://weaboohere.wixsite.com/7010eb60.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/7010eb60.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:36%20GMT	https://weaboohere.wixsite.com/566bec70.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/566bec70.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:37%20GMT	https://weaboohere.wixsite.com/fc40122e.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/fc40122e.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:37%20GMT	https://weaboohere.wixsite.com/45242c23.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/45242c23.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:37%20GMT	https://weaboohere.wixsite.com/0efca64c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/0efca64c.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:37%20GMT	https://weaboohere.wixsite.com/42ccdc69.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/42ccdc69.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:37%20GMT	https://weaboohere.wixsite.com/4ea3b970.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/4ea3b970.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:38%20GMT	https://weaboohere.wixsite.com/0ee85551.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/0ee85551.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:38%20GMT	https://weaboohere.wixsite.com/085f85ee.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/085f85ee.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:38%20GMT	https://weaboohere.wixsite.com/fc21aae5.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/fc21aae5.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:38%20GMT	https://weaboohere.wixsite.com/641eb53d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/641eb53d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:38%20GMT	https://weaboohere.wixsite.com/cabcae51.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/cabcae51.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:39%20GMT	https://weaboohere.wixsite.com/b66c178d.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/b66c178d.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:39%20GMT	https://weaboohere.wixsite.com/c7fdedca.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/c7fdedca.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:39%20GMT	https://weaboohere.wixsite.com/ce9dcea4.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/ce9dcea4.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:39%20GMT	https://weaboohere.wixsite.com/bc497b45.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/bc497b45.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:40%20GMT	https://weaboohere.wixsite.com/2acb415c.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/2acb415c.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:40%20GMT	https://weaboohere.wixsite.com/7d6cd51b.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/7d6cd51b.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:40%20GMT	https://weaboohere.wixsite.com/16e57088.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/16e57088.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:40%20GMT	https://weaboohere.wixsite.com/0a1c073a.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/0a1c073a.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:40%20GMT	https://weaboohere.wixsite.com/1ac8fc0f.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/1ac8fc0f.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:41%20GMT	https://weaboohere.wixsite.com/e5d84163.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/e5d84163.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:41%20GMT	https://weaboohere.wixsite.com/d5f023bb.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/d5f023bb.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
18:25:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2023:25:41%20GMT	https://weaboohere.wixsite.com/d820de38.min.css	C:/My%20Web%20Sites/Afrocan/weaboohere.wixsite.com/d820de38.min.css	(from https://weaboohere.wixsite.com/dlsdedi)
